SQA,Project ID,Application,Deliverable,Doc Version,"Doc ID, if needed",Approve or Disapprove,Date of Approval or Disapproval,Reason for Disapproval,Comments
Nick,1003,CHaRM,Test Protocol Results,4,FAILED - MIG_SAMPLING(ALL)_ 01_Tickets FAILED,D,12-Nov-2020,Inaccurate information,2495 FAILED - does not document IPDR number
Nick,1003,CHaRM,Test Protocol Results,4,FAILED - MIG_SAMPLING(ALL)_ 01_Tickets FAILED,D,12-Nov-2020,Inaccurate information,2323 FAILED - does not document IPDR number
Nick,ePAS 20-29520,IDA Reporting,Test Protocol Results,1,20-29520,A-FP,12-Nov-2020,,
Nick,ePAS 20-29521,IDA Reporting,Test Protocol Results,1,20-29521,A-FP,12-Nov-2020,,
Nick,div_cms,CMSNext,Traceability,1,3366,D,12-Nov-2020,Other,via email
Nick,div_cms,CMSNext,Traceability,1,3366,A,12-Nov-2020,,
Nick,Div_CMS,CMSNext,Test Protocol Results,1,2521 in CHaRM eApprove,A-FP,12-Nov-2020,,
Nick,Div_CMS,CMSNext,Test Protocol Results,1,2522 in CHaRM eApprove,A-FP,12-Nov-2020,,
Nick,Div_CMS,CMSNext,Test Protocol Results,1,2523 in CHaRM eApprove,A-FP,12-Nov-2020,,
Nick,div_cms,CMSNext,ISSD,1,3367,D,12-Nov-2020,Inaccurate information,versions
Nick,div_cms,CMSNext,IDP,1,3368,A-FP,12-Nov-2020,,
Nick,div_cms,CMSNext,ISSD,1,3367,A,13-Nov-2020,,
Nick,div_cms,TODS,IIVP Results,1,60,A-FP,13-Nov-2020,,
Nick,div_cms,CMSNext,Test Protocol Results,2,55,A-FP,13-Nov-2020,,
Nick,div_cms,CMSNext,System Certification Summary,1,3371,D,13-Nov-2020,Inaccurate information,via email
Nick,div_cms,CMSNext,System Certification Summary,1,3371,A,13-Nov-2020,,
Nick,1003,CHaRM,IIVP Results,2,6 prod,A-FP,16-Nov-2020,,
Nick,1003,CHaRM,IIVP Results,3,27 prod,A-FP,16-Nov-2020,,
Nick,div_gss_analytics,DaVinci,Software Change Request,1,9,D,16-Nov-2020,Inaccurate information,via email
Nick,1003,CHaRM,Test Protocol Results,4,MIG_SAMPLING(ALL)_ 01_Tickets,A-FP,16-Nov-2020,,2517
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 02_MedEvl,A-FP,16-Nov-2020,,2597
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 02_MedEvl,A-FP,16-Nov-2020,,2512
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 02_MedEvl,A-FP,16-Nov-2020,,2530
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 02_MedEvl,A-FP,16-Nov-2020,,2507
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 03_Product-Ticket,A-FP,16-Nov-2020,,2508
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 04_Contacts,A-FP,16-Nov-2020,,2518
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 04_Contacts,A-FP,16-Nov-2020,,2509
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 05_Customers,A-FP,16-Nov-2020,,2516
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 05_Customers,A-FP,16-Nov-2020,,2496
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 05_Customers,A-FP,16-Nov-2020,,2520
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 05_Customers,A-FP,16-Nov-2020,,2511
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 11_Products,A-FP,16-Nov-2020,,2525
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 11_Products,A-FP,16-Nov-2020,,2506
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 15_ComplaintTranslation,A-FP,16-Nov-2020,,2504
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 17_ReportabilityHistory,A-FP,16-Nov-2020,,2505
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 17_ReportabilityHistory,A-FP,16-Nov-2020,,2498
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 17_ReportabilityHistory,A-FP,16-Nov-2020,,2531
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(Critical)_01_ClosedReportedCompl,A-FP,16-Nov-2020,,2532
Nick,div_cms,CMSNext,IDP,1,3343,D,16-Nov-2020,Inaccurate information,change BTS to ADD for SQA
Nick,div_cms,TODS,Test Protocol Results,1,62,A-FP,16-Nov-2020,,
Nick,div_cms,TODS,Test Protocol Results,1,63,A-FP,16-Nov-2020,,
Nick,div_cms,TODS,Test Protocol Results,1,57,D,16-Nov-2020,Other,Executed before IIVP
Nick,div_cms,TODS,Test Protocol Results,1,59,A-FP,16-Nov-2020,,
Nick,div_cms,CMSNext,IDP,1,3343,A,16-Nov-2020,,
Nick,div_cms,TODS,Maintenance Plan,1,1937,D,16-Nov-2020,Inaccurate information,BTS vers ADD oricedues and formating
Nick,Div_MSS,MSS,Software Change Request,3,10,A,16-Nov-2020,,
Nick,Div_MSS,MSS,Validation Plan,1,6,D,16-Nov-2020,Inaccurate information,missing information
Nick,Div_MSS,MSS,Test Protocol,1,1,D,16-Nov-2020,Other,Only one step no requirement tested.
Nick,1003,CHaRM,IIVP Results,2,11 prop,A-FP,16-Nov-2020,,
Nick,div_cms,TODS,Test Protocol Results,1,72,A,17-Nov-2020,,
Nick,div_cms,TODS,Maintenance Plan,1,1937,A,17-Nov-2020,,
Nick,Div_MSS,MSS,Validation Plan,1,6,A,17-Nov-2020,,
Nick,ePAS 20-41895,Metrics Library,Design Documentation,1,20-41895,A-FP,17-Nov-2020,,
Nick,div_cms,TODS,Traceability,1,3373,D,17-Nov-2020,Inaccurate information,extra data
Nick,div_cms,Helios C360,Software Compliance Assessment,1,3342,A-FP,18-Nov-2020,,
Nick,1003,CHaRM,IIVP Results,3,9 production,A-FP,18-Nov-2020,,
Nick,div_mss,MSS,URS,1,258 and 258,A-FP,18-Nov-2020,,
Nick,div_cms,TODS,System Certification Summary,1,3374,A-FP,18-Nov-2020,,
Nick,1003.004,CHaRM,Software Change Request,2,1,A,18-Nov-2020,,
Nick,1003,CHaRM,Test Protocol Results,4,MIG_SAMPLING(ALL)_ 01_Tickets,A-FP,18-Nov-2020,,2515
Nick,1003,CHaRM,Test Protocol Results,4,MIG_SAMPLING(ALL)_ 01_Tickets FAIL,A-FP,18-Nov-2020,,2514 FAIL
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 03_Product-Ticket,A-FP,18-Nov-2020,,2500
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 04_Contacts,A-FP,18-Nov-2020,,2510
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(ALL)_ 11_Products,A-FP,18-Nov-2020,,2502
Nick,1003,CHaRM,Test Protocol Results,2,FAIL MIG_SAMPLING(ALL)_ 16_AdhocTranslation FAIL,A-FP,18-Nov-2020,,2443 FAIL
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(Critical)_01_ClosedReportedCompl,A-FP,18-Nov-2020,,2528
Nick,1003,CHaRM,Test Protocol Results,3,MIG_SAMPLING(Critical)_01_ClosedReportedCompl,A-FP,18-Nov-2020,,2529
Nick,1003,CHaRM,Test Protocol Results,2,MIG_SAMPLING(Critical)_03_ClosedSer-pRE,A-FP,18-Nov-2020,,2524
Nick,1003,CHaRM,Test Protocol Results,2,MIG_SAMPLING(Critical)_03_ClosedSer-pRE,A-FP,18-Nov-2020,,2527
Nick,1003,CHaRM,Test Protocol Results,2,MIG_SAMPLING(Critical)_03_ClosedSer-pRE,A-FP,18-Nov-2020,,2534
Nick,1003,CHaRM,Test Protocol Results,2,MIG_SAMPLING(Critical)_03_ClosedSer-pRE,A-FP,18-Nov-2020,,2535
Nick,1003,CHaRM,Test Protocol Results,2,MIG_SAMPLING(Critical)_03_ClosedSer-pRE,A-FP,18-Nov-2020,,2533
Nick,div_mss,MSS,IIVP,1,2,A-FP,18-Nov-2020,,
Nick,div_mss,MSS,Test Protocol,1,3,A-FP,19-Nov-2020,,
Nick,1003,CHaRM,Test Protocol Results,2,MIG_SAMPLING(Critical)_03_ClosedSer-pRE,A-FP,19-Nov-2020,,2537
Nick,div_mss,MSS,Test Protocol,1,5,D,19-Nov-2020,Insufficient testing,step 30 doesn't test req 466
Nick,div_mss,MSS,Test Protocol,1,4,A-FP,19-Nov-2020,,
Nick,div_mss,MSS,Test Protocol,1,6,D,19-Nov-2020,Insufficient testing,step 3 not set up correctly (no prior data gap identified).
Nick,ePAS 20-42431 ,Metrics Library,Test Protocol,1,20-42431,A-FP,19-Nov-2020,,
Nick,div_mss,MSS,Test Protocol,1,5,A,19-Nov-2020,,
Nick,div_mss,MSS,Test Protocol,1,6,A,19-Nov-2020,,
Nick,div_gss_analytics,DaVinci,Software Change Request,1,9,A,19-Nov-2020,,
Nick,div_gss_analytics,DaVinci,URS,1,8 and others,A-FP,19-Nov-2020,,
Nick,div_mss,MSS,CII,1,952,A-FP,19-Nov-2020,,
Nick,ePAS 20-42469,Metrics Library,Test Protocol Results,1,20-42469,A-FP,20-Nov-2020,,
Nick,Div_MSS,MSS,CII,1,959 - ATR,A-FP,23-Nov-2020,,
Nick,Div_MSS,MSS,IIVP,1,45,A-FP,23-Nov-2020,,
Nick,ePAS 20-42568,Metrics Library,System Certification Summary,1,20-42568,A-FP,23-Nov-2020,,
Nick,ePAS 20-42586,Metrics Library,Test Protocol,1,20-42586,A-FP,23-Nov-2020,,
Nick,div_cms,CMSNext,Software Change Request,1,3382,D,23-Nov-2020,Multible Errors,See VERA
Nick,ePAS 20-42753,Metrics Library,System Certification Summary,1,20-42753,A-FP,23-Nov-2020,,
Nick,div_gss_analytics,DaVinci,ERES,1,14,A-FP,23-Nov-2020,,
Nick,div_cms,CMSNext,Validation Plan,1,3383,D,23-Nov-2020,Multible Errors,See VERA
Nick,Div_MSS,MSS,Test Protocol,1,7,A-FP,23-Nov-2020,,
Nick,ePAS 20-42736,Metrics Library,Test Protocol Results,1,20-42736,A-FP,23-Nov-2020,,
Nick,Div_MSS,MSS,Test Protocol,1,8,A-FP,23-Nov-2020,,
Nick,Div_MSS,MSS,Test Protocol,1,10,D,23-Nov-2020,Multible Errors,See VERA
Nick,Div_MSS,MSS,Test Protocol,1,39,A-FP,23-Nov-2020,,
Nick,1003,CHaRM,Test Protocol Results,4,MIG_SAMPLING(ALL)_ 01_Tickets   FAILED,A-FP,23-Nov-2020,,2545 FAILED
Nick,1003,CHaRM,Test Protocol Results,4,MIG_SAMPLING(ALL)_ 01_Tickets   FAILED,A-FP,23-Nov-2020,,2526 FAILED
Nick,1003,CHaRM,Test Protocol Results,2,MIG_SAMPLING(Critical)_03_ClosedSer-pRE,A-FP,23-Nov-2020,,2536
Nick,1003,CHaRM,Test Protocol Results,2,MIG_SAMPLING(Critical)_03_ClosedSer-pRE,A-FP,23-Nov-2020,,2538
Nick,1003,CHaRM,Test Protocol Results,2,MIG_SAMPLING(Critical)_03_ClosedSer-pRE,A-FP,23-Nov-2020,,2540
Nick,Div_MSS,MSS,Test Protocol,1,10,A,23-Nov-2020,,
Nick,div_gss_analytics,DaVinci,Test Protocol,1,1,A-FP,23-Nov-2020,,
Nick,div_gss_analytics,DaVinci,IIVP,1,2,D,23-Nov-2020,Inaccurate information,Imbeded images
Nick,div_cms,CMSNext,Software Change Request,1,3382,A,24-Nov-2020,,
Nick,div_cms,CMSNext,Validation Plan,1,3383,A,24-Nov-2020,,
Nick,div_cms,CMSNext,Test Protocol,1,105,A-FP,24-Nov-2020,,
Nick,div_cms,CMSNext,Test Protocol,1,109,A-FP,24-Nov-2020,,
Nick,div_cms,CMSNext,Test Protocol,1,110,A-FP,24-Nov-2020,,
Nick,div_cms,CMSNext,Test Protocol,1,111,A-FP,24-Nov-2020,,
Nick,div_cms,CMSNext,Test Protocol,1,112,A-FP,24-Nov-2020,,
Nick,Div_MSS,MSS,Test Protocol,2,10,A-FP,24-Nov-2020,,
Nick,div_cms,CMSNext,Test Protocol Results,1,85,D,24-Nov-2020,Other,Wrong Test Set
Nick,div_cms,CMSNext,Test Protocol Results,1,86,D,24-Nov-2020,Other,Wrong Test Set
Nick,div_cms,CMSNext,Test Protocol Results,1,87,D,24-Nov-2020,Other,Wrong Test Set
Nick,div_cms,CMSNext,Test Protocol Results,1,88,D,24-Nov-2020,Other,Wrong Test Set
Nick,div_cms,CMSNext,Test Protocol Results,1,89,D,24-Nov-2020,Other,Wrong Test Set
Nick,div_cms,CMSNext,IIVP Results,1,84,D,24-Nov-2020,Other,Wrong Test Set
Nick,div_cms,CMSNext,IIVP Results,1,82,A-FP,24-Nov-2020,,
Nick,1003.004,CHaRM,Test Protocol Results,1,2562,A-FP,24-Nov-2020,,
Nick,1003.004,CHaRM,Test Protocol Results,1,2546,A-FP,24-Nov-2020,,
Nick,1003.004,CHaRM,Test Protocol Results,1,2567,A-FP,24-Nov-2020,,
Nick,1003.004,CHaRM,Test Protocol Results,1,2542,A-FP,24-Nov-2020,,Protocol error
Nick,1003.004,CHaRM,Test Protocol Results,1,2552,A-FP,24-Nov-2020,,
Nick,1003.004,CHaRM,Test Protocol Results,1,2553,A-FP,24-Nov-2020,,
Nick,1003.004,CHaRM,Test Protocol Results,1,2569,A-FP,24-Nov-2020,,
Nick,1003.004,CHaRM,Test Protocol Results,1,2560,A-FP,24-Nov-2020,,
Nick,1003.004,CHaRM,Test Protocol Results,1,2541,A-FP,24-Nov-2020,,
Nick,1003,CHaRM,Test Protocol Results,2,MIG_SAMPLING(Critical)_03_ClosedSer-pRE,A-FP,24-Nov-2020,,2539
Nick,Div_MSS,MSS,ISSD,1,907,D,24-Nov-2020,Inaccurate information,Many reference to BTS SLC repository and how to use it and AQC eApproved.
Nick,div_cms,CMSNext,Test Protocol Results,1,93,A,25-Nov-2020,,
Nick,div_cms,CMSNext,Test Protocol Results,1,94,A,25-Nov-2020,,
Nick,div_cms,CMSNext,Test Protocol Results,1,95,A,25-Nov-2020,,
Nick,div_cms,CMSNext,Test Protocol Results,1,96,A,25-Nov-2020,,
Nick,div_cms,CMSNext,Test Protocol Results,1,97,A,25-Nov-2020,,
Nick,div_cms,CMSNext,Traceability,1,,A-FP,25-Nov-2020,,
Nick,div_cms,CMSNext,IDP,1,,A-FP,25-Nov-2020,,
Nick,div_cms,CMSNext,System Certification Summary,1,,A-FP,25-Nov-2020,,
Nick,Div_MSS,MSS,Test Protocol,2,39,A-FP,25-Nov-2020,,
Nick,div_cms,TODS,Test Protocol Results,1,94,A,30-Nov-2020,,
Nick,div_cms,TODS,Test Protocol Results,1,95,A,30-Nov-2020,,
Nick,div_cms,TODS,Test Protocol Results,1,96,A,30-Nov-2020,,
Nick,div_cms,TODS,Test Protocol Results,1,97,A,30-Nov-2020,,
Nick,1003.004,CHaRM,Test Protocol Results,1,018_View_MDI_Set Blank_Edit fields_Pending Final Review_Closed Done,A-FP,30-Nov-2020,,2548
Nick,1003.004,CHaRM,Test Protocol Results,1,018_View_MDI_Set Blank_Edit fields_Pending Final Review_Closed Done,A-FP,30-Nov-2020,,2547
Nick,1003.004,CHaRM,Test Protocol Results,1,019_View_MDI_Set Date_Edit fields_Pending Final Review_Closed Done,A-FP,30-Nov-2020,,2556
Nick,1003.004,CHaRM,Test Protocol Results,1,044_Verify_MedicalEvaluation_Demote_ByTicketReview_Complaint,A-FP,30-Nov-2020,,2570
Nick,1003.004,CHaRM,Test Protocol Results,1,019_View_MDI_Set Date_Edit fields_Pending Final Review_Closed Done,A-FP,30-Nov-2020,,2568
Nick,1003.004,CHaRM,Test Protocol Results,1,026_View_Ticket Report_Complaint,A-FP,30-Nov-2020,,2559
Nick,1003.004,CHaRM,Test Protocol Results,1,008_Verify_PendingStatusEditing_SupplementalCreation_NoUpdateRequired,A-FP,30-Nov-2020,,2566
Nick,1003.004,CHaRM,Test Protocol Results,4,005_View_Service and Inquiry Details Report,A-FP,30-Nov-2020,,2545
Nick,1003.004,CHaRM,Test Protocol Results,1,043_Verify_AutoCreate_MedicalEvaluation?_DemoteME_ByTicketReview_Service,A-FP,30-Nov-2020,,2563
Nick,1003.004,CHaRM,Test Protocol Results,1,045_Create_MedicalEvaluation_ByTicketReview_ElevatedComplaint,A-FP,30-Nov-2020,,2572
Nick,1003.004,CHaRM,Test Protocol Results,1,042_ReopenTicket_Demote_MedicalEvaluation_ByTicketReview,A-FP,30-Nov-2020,,2555
Nick,1003.004,CHaRM,Test Protocol Results,3,010_Validate_NoTranslationTasks_Complaint_Ticket_TranslationRequiredFlagIsUnchecked,A-FP,30-Nov-2020,,2571
Nick,1003.004,CHaRM,Test Protocol Results,1,006_Verify_PendingStatusEditing_SupplementalCreation_SetDate,A-FP,30-Nov-2020,,2549
Nick,1003.004,CHaRM,Test Protocol Results,1,007_Verify_PendingStatusEditing_SupplementalCreation_SetBlank,A-FP,30-Nov-2020,,2564
Nick,1003.004,CHaRM,Test Protocol Results,1,046_Create_MedicalEvaluation_ByTicketReview_DemotedService,A-FP,30-Nov-2020,,2576
Nick,1003.004,CHaRM,Test Protocol Results,1,008_Verify_PendingStatusEditing_SupplementalCreation_NoUpdateRequired,A-FP,30-Nov-2020,,2582
Nick,1003.004,CHaRM,Test Protocol Results,1,006_Verify_PendingStatusEditing_SupplementalCreation_SetDate,A-FP,30-Nov-2020,,2558
Nick,1003.004,CHaRM,Test Protocol Results,2,002_View_ServiceTicket_InitialMDI_Lifecycle,A-FP,30-Nov-2020,,2544
Nick,1003.004,CHaRM,Test Protocol Results,1,020_Verify_PendingStatusEditing_SupplementalCreation_SetDate,A-FP,30-Nov-2020,,2550
Nick,1003.004,CHaRM,IIVP Results,3,10 - prod,A-FP,30-Nov-2020,,
Nick,1003.004,CHaRM,Test Protocol Results,3,001_Validate_TranslationTasks_Service_Ticket,A-FP,30-Nov-2020,,2573
Nick,1003.004,CHaRM,Test Protocol Results,1,018_View_MDI_Set Blank_Edit fields_Pending Final Review_Closed Done,A-FP,30-Nov-2020,,2565
Nick,1003.004,CHaRM,Test Protocol Results,1,019_View_MDI_Set Date_Edit fields_Pending Final Review_Closed Done,A-FP,30-Nov-2020,,2588
Nick,1003.004,CHaRM,Test Protocol Results,1,034_Validate_TranslationTask_ServiceToComplaint,A-FP,30-Nov-2020,,2592
Nick,1003.004,CHaRM,Test Protocol Results,1,020_Verify_PendingStatusEditing_SupplementalCreation_SetDate,A-FP,30-Nov-2020,,2594 oriticik errir
Nick,1003,CHaRM,IIVP Results,2,22 PROD,A-FP,30-Nov-2020,,
Beilah,DIV_LC_R_D,EDMS,Design Verification,1,ID 88: Execution,A-FP,1-Dec-2020,,
Beilah,DIV_LC_R_D,Alinit S IRR Report Dashboard,Test Protocol,1,ID 43,D,1-Dec-2020,Inaccurate information,
Beilah,DIV_LC_R_D,Alinit S IRR Report Dashboard,CII,1,ID 7645,A-FP,1-Dec-2020,,
Beilah,DIV_LC_Labeling,eLabeling,Test Protocol Results,1,ID 12,A-FP,1-Dec-2020,,
Beilah,DIV_LC_R_D,Alinit S IRR Report Dashboard,Test Protocol,1,ID 83,A-FP,1-Dec-2020,,
Beilah,DIV_LC_R_D,Alinit S IRR Report Dashboard,Test Protocol,1,ID 43,A-FP,1-Dec-2020,,
Beilah,DIV_LC_R_D,DMR Process Order,Software Compliance Assessment,1,ID 7676,A-FP,1-Dec-2020,,
Beilah,DIV_LC_R_D,EDMS,Design Verification,1,ID 89: second execution failed,A-FP,2-Dec-2020,,
Beilah,DIV_LC_R_D,EDMS,Design Verification,1,ID 90: 3rd execution,A-FP,2-Dec-2020,,
Beilah,DIV_LC_Labeling,eLabeling,Test Protocol Results,1,ID 14: ALMS to ADDCOM,A-FP,2-Dec-2020,,
Beilah,DIV_LC_Labeling,eLabeling,Test Protocol Results,1,ID 15: ALMS to ADDCOM,A-FP,2-Dec-2020,,
Beilah,DIV_LC_Labeling,eLabeling,Test Protocol Results,1,ID 16L ALMS to ADDCOM,A-FP,2-Dec-2020,,
Beilah,DIV_LC_Labeling,eLabeling,Test Protocol Results,1,ID 17,A-FP,2-Dec-2020,,
Beilah,DIV_LC_R_D,DMR Process Order,Software Change Request,1,ID 7679,A-FP,2-Dec-2020,,
Beilah,DIV_LC_Labeling,eLabeling,FRS,2,ID 136,A-FP,2-Dec-2020,,
Beilah,DIV_LC_Distribution 2020_004,DFCS,Software Change Request,3,ID 258,A-FP,3-Dec-2020,,
Beilah,DIV_LC_Labeling,eLabeling,Test Protocol Results,1,ID 18,A-FP,3-Dec-2020,,
Beilah,DIV_LC_Labeling,eLabeling,Test Protocol,2,ID 21,D,3-Dec-2020,Inaccurate information,
Beilah,DIV_LC_Labeling,eLabeling,Test Protocol,2,ID 21,A,3-Dec-2020,,
Beilah,DIV_LC_R_D,EDMS,IIVP,1,ID 81,A-FP,4-Dec-2020,,
Beilah,DIV_LC_Distribution 2020_003,DFCS,Test Protocol,1,ID 16,A-FP,4-Dec-2020,,
Beilah,DIV_LC_Distribution 2020_003,DFCS,Test Protocol,1,ID 17,A-FP,4-Dec-2020,,
Beilah,DIV_LC_Labeling,eLabeling,CII,1,ID 155,A-FP,4-Dec-2020,,
Beilah,DIV_LC_Labeling,eLabeling,IIVP results,1,ID 23,A-FP,4-Dec-2020,,
Beilah,DIV_LC_R_D,DMR Process Order,Test Protocol,1,ID 87,A-FP,7-Dec-2020,,
Beilah,DIV_LC_R_D,Alinit S IRR Report Dashboard,Design Verification,1,ID 88: Unit Test,A-FP,7-Dec-2020,,
Beilah,DIV_LC_R_D,DMR Process Order,URS,1,Spec ID 7683 and 1 URS requirement,A-FP,7-Dec-2020,,
Beilah,DIV_LC_R_D,DMR Process Order,CII,1,ID 7640,A-FP,7-Dec-2020,,
Beilah,DIV_LC_R_D,DMR Process Order,FRS,1,SPEC ID 7684: 13 FRS requirements,A-FP,7-Dec-2020,,
Beilah,DIV_LC_R_D,DMR Process Order,IIVP,1,ID 89,A-FP,7-Dec-2020,,
Beilah,DIV_LC_Distribution 2020_003,DFCS,ISSD,2,ID 195,A-FP,7-Dec-2020,,
Beilah,DIV_LC_Labeling,eLabeling,Test Protocol Results,1,ID 24,A-FP,7-Dec-2020,,
Beilah,DIV_LC_Labeling,eLabeling,ISSD,1,ID 157,A-FP,7-Dec-2020,,
Beilah,DIV_LC_R_D,DMR Process Order,Test Protocol,1,ID 86,D,7-Dec-2020,Inaccurate information,
Beilah,DIV_LC_R_D,DMR Process Order,Test Protocol,1,ID 86,A,7-Dec-2020,,
Beilah,DIV_LC_R_D,EDMS,IIVP results,1,ID 99,A-FP,8-Dec-2020,,
Beilah,DIV_LC_R_D,Alinit S IRR Report Dashboard,Design Verification,1,ID 101: unit test results,A-FP,8-Dec-2020,,
Beilah,DIV_LC_R_D,DMR Process Order,Risk Assessment,1,ID 7822,A-FP,8-Dec-2020,,
Beilah,DIV_LC_R_D,DMR Process Order,ERES,1,ID 7821,A-FP,8-Dec-2020,,
Beilah,DIV_LC_Labeling,eLabeling,Traceability,1,ID 153,A-FP,8-Dec-2020,,
Beilah,DIV_LC_Labeling,eLabeling,IDP,1,ID 152,A-FP,8-Dec-2020,,
Beilah,DIV_LC_R_D,DMR Process Order,Design Verification,2,ID 84: Unit test,A-FP,8-Dec-2020,,
Beilah,DIV_LC_R_D,DMR Process Order,Design Verification,2,ID 85: Unit test,A-FP,8-Dec-2020,,
Beilah,DIV_LC_R_D,EDMS,Test Protocol Results,1,ID 106,A-FP,8-Dec-2020,,
Beilah,DIV_LC_R_D,EDMS,Test Protocol,1,ID 75,D,8-Dec-2020,Inaccurate information,
Beilah,DIV_LC_R_D,EDMS,Test Protocol,1,ID 75,A,9-Dec-2020,,
Beilah,DIV_LC_R_D,EDMS,Test Protocol Results,1,ID 107,A-FP,9-Dec-2020,,
Beilah,DIV_LC_R_D,EDMS,Test Protocol Results,1,ID 109,A-FP,9-Dec-2020,,
Beilah,DIV_LC_Distribution 2020_003,DFCS,IIVP,1,ID 9,A-FP,9-Dec-2020,,
Beilah,DIV_LC_Distribution 2020_003,DFCS,CII,1,ID 220,A-FP,9-Dec-2020,,
Beilah,DIV_LC_Distribution 2020_004,DFCS,Test Protocol Results,1,ID 28,A-FP,9-Dec-2020,,
Beilah,DIV_LC_WWLIMS v9.8 patch,WWLIMS,Software Change Request,1,ID 1663,D,9-Dec-2020,Inaccurate information,
Beilah,DIV_LC_WWLIMS v9.8 patch,WWLIMS,Software Change Request,1,ID 1663,A,9-Dec-2020,,
Beilah,DIV_LC_R_D ,EDMS,Test Protocol Results,1,ID 110,A-FP,9-Dec-2020,,
Beilah,DIV_LC_R_D ,DMR Process Order,Design Verification,1,ID 111: UT results,A-FP,9-Dec-2020,,
Beilah,DIV_LC_R_D ,Alinit S IRR Report Dashboard,Test Protocol Results,1,ID 108,A-FP,9-Dec-2020,,
Beilah,DIV_LC_R_D ,DMR Process Order,Design Verification,1,ID 112: UT results,A-FP,10-Dec-2020,,
Beilah,DIV_LC_Labeling,eLabeling,System Certification Summary,1,ID 158,D,10-Dec-2020,Inaccurate information,
Beilah,DIV_LC_Labeling,eLabeling,System Certification Summary,1,ID 158,A,10-Dec-2020,,
Beilah,DIV_LC_Distribution 2020_003,DFCS,IIVP results,1,ID 29,A-FP,10-Dec-2020,,
Beilah,DIV_LC_R_D ,Alinit S IRR Report Dashboard,Test Protocol Results,1,ID 104,A-FP,10-Dec-2020,,
Beilah,DIV_LC_Distribution 2020_003,DFCS,FRS,2,ID 253,A-FP,10-Dec-2020,,
Beilah,DIV_LC_Distribution 2020_003,DFCS,Test Protocol,1,ID 18,A-FP,10-Dec-2020,,
Beilah,DIV_LC_R_D ,DMR Process Order,IIVP results,1,ID 113,A-FP,10-Dec-2020,,
Beilah,DIV_LC_WWLIMS v9.8 patch,WWLIMS,Test Protocol,1,ID 338,A-FP,10-Dec-2020,,
Beilah,DIV_LC_R_D,EDMS,FRS,1,ID 1166: 11 requirements,A-FP,11-Dec-2020,,
Beilah,DIV_LC_R_D,EDMS,FRS,1,ID 1167: 9 requirements,A-FP,11-Dec-2020,,
Beilah,DIV_LC_R_D,EDMS,FRS,1,ID 1168: 57 requirements,A-FP,11-Dec-2020,,
Beilah,DIV_LC_R_D ,DMR Process Order,Test Protocol Results,1,ID 115,A-FP,11-Dec-2020,,
Beilah,DIV_LC_Distribution 2020_004,DFCS,Test Protocol Results,1,ID 25,A-FP,11-Dec-2020,,
Beilah,DIV_LC_R_D ,Alinit S IRR Report Dashboard,Software Change Request,3,ID 395,A-FP,11-Dec-2020,,
Beilah,DIV_LC_R_D ,DMR Process Order,Software Change Request,2,ID 7679,A-FP,11-Dec-2020,,
Beilah,DIV_LC_R_D ,Alinit S IRR Report Dashboard,Project Plan,3,ID 7830,A-FP,11-Dec-2020,,
Beilah,DIV_LC_R_D ,DMR Process Order,Test Protocol Results,1,ID 114,A-FP,11-Dec-2020,,
Beilah,DIV_LC_R_D ,Alinit S IRR Report Dashboard,ISSD,1,ID 390,A-FP,11-Dec-2020,,
Beilah,DIV_LC_R_D ,DMR Process Order,IDP,1,ID 7825,A-FP,11-Dec-2020,,
Beilah,DIV_LC_R_D ,DMR Process Order,Project Plan,1,ID 7831,A-FP,11-Dec-2020,,
