SQA,Project ID,Application,Deliverable,Doc Version,"Doc ID, if needed",Approve or Disapprove,Date of Approval or Disapproval,Reason for Disapproval,Comments
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Software Compliance Assessment,2,Req ID-3,FP,11-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-799,F,11-Jan-2021,Inaccurate information,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol,2,Test ID-23,FP,12-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-81,F,12-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-794,FP,13-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-795,FP,13-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-798,F,13-Jan-2021,Mutliple Errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-796,F,14-Jan-2021,Mutliple Errors,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-22,F,16-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-770,FP,16-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-775,F,16-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-776,F,16-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-778,FP,16-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-781,F,16-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-782,F,16-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-783,F,16-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-786,FP,16-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-789,FP,16-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-801,F,16-Jan-2021,Mutliple Errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-802,F,16-Jan-2021,Mutliple Errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-604,F,17-Jan-2021,Mutliple Errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-608,F,17-Jan-2021,Mutliple Errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-708,F,17-Jan-2021,Mutliple Errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-733,F,17-Jan-2021,Mutliple Errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-772,FP,17-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,IPDR Effectiveness Check,1,Defect-63,F,17-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-607,F,18-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-614,F,18-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-714,FP,18-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-729,FP,18-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-739,FP,18-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-743,FP,18-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-669,F,19-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-699,F,19-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-711,F,19-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-713,F,19-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-717,F,19-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-721,FP,19-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-726,FP,19-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-750,FP,19-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-752,FP,19-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-773,FP,19-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,URS,3,Req ID-86,FP,20-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,URS,3,Req ID-87,FP,20-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,URS,3,Req ID-88,FP,20-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,URS,3,Req ID-89,FP,20-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,URS,2,Req ID-7,FP,20-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Other,6,Req ID-26,FP,20-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-677,F,20-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-678,F,20-Jan-2021,Inaccurate information,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol,3,Test ID-23,FP,20-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,IPDR Effectiveness Check,1,Defect-6,FP,20-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,IPDR Effectiveness Check,1,Defect-63,F,20-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,IPDR Effectiveness Check,1, Defect-63,P,20-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol,2,Test ID-22,FP,21-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol,2,Test ID-21,FP,21-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol,2,Test ID-17,FP,21-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-711,P,21-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-713,P,21-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-604,P,21-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-608,P,21-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-797,P,21-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-798,F,21-Jan-2021,Mutliple Errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-799,P,24-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-764,F,24-Jan-2021,Mutliple Errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-677,P,24-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-678,P,24-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,3,Test ID-90,F,25-Jan-2021,Inaccurate information,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,3,Test ID-90,P,26-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,3,Test ID-89,FP,26-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,2,Test ID-91,FP,26-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,2,Test ID-92,FP,26-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-696,F,27-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-699,F,27-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-708,P,27-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-614,P,27-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-717,P,27-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-733,P,27-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-796,F,27-Jan-2021,Mutliple Errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-798,P,28-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-801,P,28-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-802,FP,28-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,IPDR Effectiveness Check,1,Defect-57,F,28-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-764,F,29-Jan-2021,Mutliple Errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-823,FP,29-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-796,F,29-Jan-2021,Mutliple Errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-696,P,29-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-699,P,29-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-764,P,31-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-796,P,31-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,IPDR Effectiveness Check,1,Defect-68,FP,31-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,IPDR Effectiveness Check,1,Defect-57,F,31-Jan-2021,Inaccurate information,No reference to verifcation testing (only )
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Defect-2,FP,31-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Defect-3,FP,31-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Defect-4,FP,31-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Defect-5,FP,31-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol Results,1,50,A-FP,1-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol Results,1,51,A-FP,1-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol Results,1,52,A-FP,1-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol Results,1,53,A-FP,1-Dec-2020,,
Lan,VERA/DIV_LC_R_D,BSQ Device Simulator ,Software Change Request,1,7584,D,1-Dec-2020,Multiple Errors,Email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Traceability,1,829,D,9-Dec-2020,Multiple Errors,Email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Traceability,1,829,A,9-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,System Certification Summary,1,830,D,9-Dec-2020,Multiple Errors,Email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,System Certification Summary,1,830,A,9-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Software Compliance Assessment ,1,488,D,10-Dec-2020,Multiple Errors,Email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Software Compliance Assessment ,1,488,A,10-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Software Compliance Assessment ,1,1304,A-FP,14-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,URS,1,1309,D,15-Dec-2020,Multiple Errors,Email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,URS,1,1309,A,15-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,FRS,1,1310,D,15-Dec-2020,Multiple Errors,Email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,FRS,1,1310,A,15-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Software Change Request ,1,1307,D,16-Dec-2020,Multiple Errors,Email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Software Change Request ,1,1307,D,16-Dec-2020,Multiple Errors,Email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Software Change Request ,1,1307,A,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Project Plan,1,1333,D,16-Dec-2020,Multiple Errors,Email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Project Plan,1,1333,A,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,CII,1,1308,D,16-Dec-2020,Multiple Errors,Email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,CII,1,1308,A,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,IIVP,1,52,D,16-Dec-2020,Multiple Errors,Email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,IIVP,1,52,A,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,IIVP,1,53,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,54,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,55,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,56,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,57,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,58,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,59,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,60,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,61,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,62,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,63,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,64,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,65,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,66,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,67,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,68,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,69,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,70,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,71,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,72,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,73,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,74,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,75,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,76,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,77,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,78,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,79,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,77,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol,1,78,A-FP,16-Dec-2020,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 502,A-FP,11-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 524,A-FP,11-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 539,A-FP,11-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 568,A-FP,11-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 574,A-FP,11-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 580,A-FP,11-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 636,A-FP,11-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 587,D,11-Jan-2021,Multiple Errors,VERA
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 631,D,11-Jan-2021,Multiple Errors,VERA
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 634,D,11-Jan-2021,Multiple Errors,VERA
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,System Certification Summary,2,1427,A-FP,12-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 669,D,12-Jan-2021,Multiple Errors,VERA
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 591,A-FP,13-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 592,A-FP,13-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 603,A-FP,13-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 603,A-FP,13-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 611,A-FP,13-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 624,A-FP,13-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 700,A-FP,13-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 753,A-FP,13-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 759,A-FP,13-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 761,A-FP,13-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 788,A-FP,13-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 791,A-FP,13-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 605,D,13-Jan-2021,Multiple Errors,VERA
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 631,A,13-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 632,D,13-Jan-2021,Multiple Errors,VERA
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 722,D,13-Jan-2021,Multiple Errors,VERA
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 725,D,13-Jan-2021,Multiple Errors,VERA
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 744,D,13-Jan-2021,Multiple Errors,VERA
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 728,A-FP,14-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 742,A-FP,14-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 767,A-FP,14-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 738,D,14-Jan-2021,Multiple Errors,VERA
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 685,A-FP,15-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 690,A-FP,15-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 736,A-FP,15-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 749,A-FP,15-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 751,A-FP,15-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 754,A-FP,15-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 766,A-FP,15-Jan-2021,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol,1,RUN ID 769,D,15-Jan-2021,Multiple Errors,VERA
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,CII,2,1308,A-FP,16-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Software Change Request ,2,1307,A-FP,20-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Traceability,1,1345,D,21-Jan-2021,Multiple Errors,Email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol Results,1,RUN ID 59,A-FP,21-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol Results,1,RUN ID 62,A-FP,21-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol Results,1,RUN ID 63,A-FP,21-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol Results,1,RUN ID 64,A-FP,21-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol Results,1,RUN ID 66,A-FP,21-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol Results,1,RUN ID 67,A-FP,21-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol Results,1,RUN ID 68,A-FP,21-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol Results,1,RUN ID 69,A-FP,21-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol Results,1,RUN ID 70,A-FP,21-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol Results,1,RUN ID 71,A-FP,21-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,System Certification Summary,1,1335,D,21-Jan-2021,Multiple Errors,VERA
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,System Certification Summary,1,1335,A,22-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,ERES,1,494,A,22-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,IIVP results,1,RUN ID 71,A-FP,25-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,IIVP results,1,RUN ID 72,A-FP,25-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Project Plan,1,495,D,26-Jan-2021,Multiple Errors,Email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,ISSD,1,1341,D,26-Jan-2021,Multiple Errors,VERA
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,SAD,1,1334,D,26-Jan-2021,Multiple Errors,VERA
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Maintenance Plan,1,1340,D,26-Jan-2021,Multiple Errors,VERA
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Project Plan,1,495,D,27-Jan-2021,Multiple Errors,Email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,ISSD,1,1341,A,27-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,SAD,1,1334,A,27-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol Results,1,RUN ID 56,A-FP,18-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Test Protocol Results,1,RUN ID 57,A-FP,18-Jan-2021,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Traceability,1,1345,A,22-Jan-2021,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 143,D,4-Jan-2021,Multiple Errors,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 143,A,6-Jan-2021,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 137,D,4-Jan-2021,Multiple Errors,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 137,A,6-Jan-2021,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 147,D,5-Jan-2021,Multiple Errors,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 147,A,11-Jan-2021,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 156,D,11-Jan-2021,Multiple Errors,
